id,feat0,feat1,feat2,feat3,feat4,treatment,target
7779,1.2228279,-1.2173756,0.42112383,-1.7301552,0.14124805,0,294
7780,0.009133661,-0.68342197,0.3886002,0.8293203,-0.10995812,1,547
7781,0.26072517,-0.8989539,0.9390406,-0.9174922,-1.4031594,1,455
7782,0.56922257,1.0606265,-1.2634269,-0.4692294,-1.7706697,0,243
7783,-0.6280023,-0.23049614,0.97814053,-1.0801976,-0.804571,0,377
7784,0.07152383,2.895567,-0.28303522,0.20074743,0.5513207,1,1300
7785,0.52443725,1.2841611,-0.5644688,-1.9438472,1.1147568,1,783
7786,0.9005762,0.8713344,-0.38286346,0.4208384,-2.9112582,1,828
7787,-0.42950666,2.2274532,0.19535907,0.62162304,-1.0830215,0,554
7788,0.68082106,-0.18259262,-1.5037234,0.9680412,0.8047271,0,591
7789,-0.29082248,1.0898769,0.49878597,-0.14106409,-0.48452225,0,493
7790,0.33728695,-1.266455,0.92490715,-0.9246492,-1.0670401,0,311
7791,1.3634127,-0.94345653,1.8998805,-1.3259556,1.4383081,1,976
7792,0.20488788,0.43513215,1.9335287,-0.13325699,1.1361694,0,959
7793,-0.9274207,1.3975345,0.25621673,-2.835652,-2.1352272,0,409
7794,0.6064039,-1.694253,-0.93091136,0.11543898,-0.5320794,1,411
7795,0.38947633,-0.7778829,0.6325873,0.109916374,-0.30485037,1,462
7796,-0.5391812,-0.26310372,0.73615384,-1.8484418,0.77013654,1,301
7797,2.2056677,0.73693264,0.7117268,0.6051912,-0.6950594,1,1415
7798,-0.36181968,-0.9345108,-0.24292572,1.1539854,0.47721404,1,632
7799,-0.6599171,0.46809044,2.367339,2.2673523,0.08627199,0,1254
7800,-0.20809138,0.08485816,-1.1390321,0.44686037,-1.2303079,0,284
7801,-1.9356468,-0.29016045,-0.29543787,-0.040575024,1.0587339,1,371
7802,0.10603301,1.0684135,2.235681,0.2697369,-1.6881564,0,861
7803,-1.0171992,-0.22136924,0.1558426,0.7004502,0.07282373,0,558
7804,-1.1747304,-0.10546885,-0.54105735,-1.2591248,-0.75651795,1,330
7805,0.93526554,1.5453418,-0.341335,-0.45343164,-0.17972702,1,1041
7806,0.11677319,0.87680537,0.38179904,-0.34513837,0.34411466,0,487
7807,-0.40640602,0.41576076,0.9730921,1.2693717,-0.03638973,0,715
7808,0.8198,-1.763485,0.26665378,-0.6556683,-0.03734645,1,478
7809,-0.049958404,1.392158,1.0802937,0.30583325,1.0451941,1,1237
7810,-0.23425895,1.1119777,-1.2671074,0.3585404,0.5746243,0,378
7811,1.7108941,-1.1874385,0.19292936,0.07291916,0.17967615,1,748
7812,-0.3428135,0.5998343,-1.7290423,1.666897,0.28942382,0,651
7813,0.06380363,0.58587986,1.2966412,-0.51858693,0.80270034,0,698
7814,0.87696195,0.9338051,0.416077,0.35608408,-0.3602356,0,577
7815,0.68887436,-1.5359616,0.47935495,-1.4824455,0.70917296,0,280
7816,-1.3671575,0.13436957,0.63952774,-0.068035185,1.8003085,0,765
7817,1.5415316,-0.56924313,0.6614532,1.8875473,-2.2036278,1,883
7818,-0.5935596,1.2378287,0.7725886,-0.76416403,-0.93902534,1,707
7819,-0.20584671,1.1436306,0.8828298,2.2952173,-1.2637391,0,776
7820,-0.123928815,-0.3361967,-0.20615718,1.6900396,0.39105758,0,704
7821,0.65902406,0.23132157,3.085002,-0.23705404,-1.3038932,1,1301
7822,-1.6993543,-0.9490169,-0.45246544,0.1612928,-0.5871461,0,491
7823,0.6666963,-0.10736745,0.57040817,0.07454264,0.015650537,0,441
7824,-0.99127454,1.390357,-0.602239,0.36393607,-0.37672865,1,377
7825,-1.6096375,1.6561387,0.0070652706,0.23864229,0.12942657,1,429
7826,0.38642523,0.23456804,1.4246132,-0.5352803,0.044104252,1,798
7827,0.641855,0.7370307,-2.0596664,-0.20939305,0.5664281,0,231
7828,-0.36517033,1.344269,1.4836221,-0.57561547,0.41807234,1,951
7829,-1.710521,0.9110166,1.7979457,0.37483066,0.618102,1,665
7830,-0.42455488,-0.7427126,0.059925016,0.4432464,0.53726274,1,518
7831,0.34570163,1.7288799,1.8063259,-0.15206295,-0.1436288,1,1323
7832,-0.47569937,0.048191268,-1.840404,-0.4432598,-0.7459645,0,326
7833,-0.95544124,0.75994253,1.520528,-0.9924752,-0.810308,1,625
7834,0.18198344,-0.2917606,1.5471797,0.57758695,-1.2241195,0,553
7835,-0.45321319,-0.50295347,1.5154516,-0.33703643,0.57014066,0,496
7836,-0.34822372,0.82854176,0.61220294,-0.14537522,0.112073,0,405
7837,0.26346174,-0.898586,-0.09237258,1.208135,-0.12528487,0,480
7838,1.1235971,-0.39022353,-0.44418857,-1.1796124,-0.47984672,1,558
7839,-1.0577441,-0.44328463,-0.70293057,1.265899,0.9795909,0,848
7840,1.3793712,-0.22525412,-0.68731815,-0.19484733,1.0644038,1,796
7841,-2.069085,1.9161601,-0.39921102,0.4920107,1.7087295,0,792
7842,-0.0060280897,-1.4476361,0.729603,1.4092245,-0.01032511,0,587
7843,-0.83804905,-0.5107256,0.39759737,1.1259631,1.0165099,1,722
7844,-1.8784726,-1.0853999,-0.54361963,-0.60038793,0.8668982,0,534
7845,-1.4230862,0.32862464,-0.45990232,-0.41248217,0.44777936,0,419
7846,-1.2671195,-0.71739763,-0.754377,-1.2675512,1.1276888,0,434
7847,0.13121405,-0.19123182,-1.4526213,-0.19523714,-0.4712228,1,403
7848,-0.2994077,-0.6743725,-0.94174194,0.4722761,-1.8952916,1,332
7849,0.18658331,1.1551274,0.015267559,0.4800414,0.22132209,0,591
7850,-0.67965174,-1.7007225,-1.9498855,-1.2666782,-0.90599686,0,399
7851,0.42463642,-0.17911011,0.58178633,-1.0763714,0.91257995,1,663
7852,-1.6130663,-0.2077471,0.3514938,-0.0358834,-0.091052786,0,419
7853,-0.92740995,0.22296755,-0.47837117,1.4553192,1.202568,0,872
7854,0.9349342,0.9596797,-0.22493885,0.780433,2.78855,1,1616
7855,-0.50472116,0.6171948,-0.35708967,-0.3221842,1.1177973,0,436
7856,-0.7542963,2.004296,0.10436343,0.046573326,0.43380633,1,845
7857,-0.27167296,-0.17075631,-0.48487097,0.9956739,0.06954309,1,590
7858,-0.3266191,-1.165416,0.26491538,-1.1480596,-0.3927877,0,333
7859,0.6043866,0.5151938,-0.23093952,0.5302031,0.21178886,0,494
7860,-0.86392224,-0.4126498,-0.82137805,0.9245365,0.059700094,0,522
7861,0.6126132,2.0994449,1.5299212,0.77657795,1.444867,0,1336
7862,0.76386905,-0.09157599,0.34830576,0.6505412,0.79155666,1,957
7863,-0.21545054,1.2446197,1.6557112,2.4288106,0.104496695,1,1493
7864,-0.47274384,-1.038823,0.3793552,-0.13999633,-1.1133769,0,338
7865,0.47895572,0.7385226,0.8856069,0.3233042,-0.60861796,0,598
7866,0.040219773,-0.13150011,0.043180995,-0.40929627,-0.38399506,0,254
7867,-1.2506698,-0.5302277,0.1422553,0.4117746,-0.03278419,1,328
7868,-0.72026044,0.19111156,0.5322632,-0.99762756,0.61058503,1,289
7869,0.6784688,1.8656719,0.9834606,-1.0935477,-0.40628862,1,1325
7870,-0.99725336,0.37008575,-0.8770197,0.10110561,-1.8423725,1,307
7871,-0.4493488,0.46995842,0.6788544,1.649152,0.4744329,0,843
7872,-0.3736739,0.31383875,0.26799226,0.5012814,-1.4104346,1,423
7873,0.8620188,-1.6521631,0.2892447,0.023888385,0.299913,1,498
7874,0.09696877,-0.2506658,-0.84055835,1.9896523,-0.46975455,0,575
7875,2.2312982,0.13158303,-1.1002219,0.7631469,0.80491984,0,598
7876,0.7447169,0.123155825,-1.4957178,1.715126,-2.3267767,0,183
7877,-0.33512798,1.1170511,-0.24166979,0.5435722,-0.9647904,0,339
7878,0.19942433,-1.1887407,0.8529355,-0.4186659,-1.6137489,0,308
7879,-0.42564029,-1.0455264,-0.8739525,-2.463008,1.2647024,0,330
7880,0.079270065,-1.6689951,-1.044125,-0.64813316,0.017488608,1,319
7881,-0.91314733,-1.5495089,0.68518525,1.5845315,-0.23854116,1,514
7882,-2.7850363,1.2003709,0.5886454,-1.4299462,-1.0535132,1,203
7883,1.3408309,1.5148368,-0.0730765,-0.6521843,-1.465066,0,583
7884,-1.3157504,0.01184918,1.1401126,1.3532859,-1.1061262,1,342
7885,1.2034547,-0.098541774,0.22486095,0.8155731,0.119462706,0,619
7886,0.012455375,-1.8001782,0.14932431,1.3614942,0.22845386,1,665
7887,0.29165238,-0.6199045,1.1611923,0.5112937,1.6372175,1,993
7888,1.7917527,-0.029451545,-1.0743365,-0.23524497,1.6012405,1,1017
7889,-0.4133814,-0.31281456,-0.74253947,1.4020016,1.0304431,0,847
7890,-1.1521057,-0.57894117,-0.09224791,1.824712,0.022558572,1,614
7891,-0.3753365,-0.29242468,0.116242476,0.7578321,1.2046055,1,763
7892,-1.0446179,1.3919657,1.7632688,-0.073576115,-0.15165251,0,731
7893,-0.6355279,1.0225431,0.6238635,0.92373836,-0.23694156,1,748
7894,-0.36270365,-1.1896448,-0.8630374,0.8120866,-0.69878376,1,316
7895,-1.9380177,0.29878327,0.88389707,1.0327762,-2.2869399,0,444
7896,0.23713028,1.1687641,-0.20217551,-0.442447,-0.54606986,1,747
7897,0.12428407,-1.3103515,0.8973168,-0.54406667,-0.35986125,0,301
7898,-1.7636306,-0.46773288,0.8513655,1.1781473,0.78627515,1,608
7899,0.10693949,2.2526739,-0.5002649,1.1267362,-0.60532904,0,556
7900,-0.50586253,-0.5992728,0.7267326,0.58547044,-0.08725648,1,419
7901,0.6967986,0.6765281,-1.178454,0.06007638,-1.0247178,0,176
7902,0.42440882,1.9459106,0.9789724,0.33747926,0.37521407,1,1400
7903,-0.8201047,0.31460372,-1.2071846,-2.8296425,1.1804763,1,333
7904,1.157252,-0.41310814,0.17445192,-0.7757608,2.382747,1,1003
7905,0.241374,-1.520101,-0.5329826,1.7037889,-1.153332,1,451
7906,1.7013378,0.18473512,1.5690862,-0.20994584,0.44576672,0,858
7907,1.0607651,0.99802345,0.7221207,-1.1682214,0.97315603,0,670
7908,1.7102295,0.82577026,0.85531265,-1.43572,0.051842786,1,1302
7909,-0.8092018,2.061848,0.81754196,-0.85071605,-0.5924854,0,598
7910,0.062753625,0.4825589,0.37871426,-0.06317886,-0.058001257,1,617
7911,-0.11427218,0.66586894,0.015897501,-1.20094,0.5228568,1,543
7912,-2.2383661,-1.7924997,0.45697954,0.28807428,1.5354962,0,926
7913,-0.048625223,-0.4797127,0.115892574,-0.32017395,-0.97489804,0,297
7914,-0.16469727,-1.1502382,-0.9934499,0.31339929,-0.07845874,0,372
7915,-0.96382487,0.14549276,-2.0108209,-1.5314288,0.7959821,0,385
7916,0.4041226,-0.6191687,0.5670966,0.14289314,-0.24405542,1,452
7917,-0.36933097,-1.1389407,-0.43674672,-0.78740716,0.12515973,0,337
7918,0.037261702,-0.61791384,0.5384955,-1.4600172,1.2432184,0,292
7919,-0.16116849,-0.93690294,-0.9481679,-1.0065614,-1.9421153,0,331
7920,-1.9794726,-0.5675375,-0.87776196,-1.1835868,0.5264382,0,490
7921,-0.6004945,-1.3139627,-0.8826887,0.8645303,2.2410116,0,1010
7922,0.5169476,-0.78278315,-0.3305073,0.4598539,0.6068868,0,481
7923,0.22509989,-1.0859097,0.440496,-1.9589133,-0.25863007,0,300
7924,0.090919316,-1.1054841,0.26568758,0.58325064,-0.3601955,1,427
7925,-0.69659126,0.36260524,0.13847785,-0.63255715,-0.62270415,0,311
7926,-0.62926704,-0.225896,1.1065811,-1.7407938,0.70547205,1,410
7927,1.1877347,-0.017570307,-0.13029118,-1.2814949,1.1370726,1,722
7928,-0.19281629,-1.2977632,0.49625054,-0.69058025,-2.386765,0,313
7929,-1.240112,0.72795194,-0.7769079,-0.8590547,-0.070555314,0,338
7930,2.096044,0.13200882,-1.3173723,0.18456885,0.016498562,1,812
7931,-1.0145594,-0.80470043,-0.24515848,0.26531425,-0.5086306,0,406
7932,-0.6088228,-0.2068489,0.2646737,0.4858311,-1.0829241,0,345
7933,-0.37869802,-0.21210466,-1.8883119,0.8852102,0.05117804,0,478
7934,-0.9565417,1.8839617,-1.5215585,0.80541307,1.7090447,1,952
7935,-0.51596075,0.46753103,-1.5669146,-0.1497222,1.6559391,1,705
7936,0.2813583,-1.0241832,-0.0870741,0.115427606,0.19527863,1,453
7937,0.9140812,-0.9959878,0.43812785,-0.5362011,0.59122086,0,269
7938,0.066955596,-0.24302994,-0.3467372,0.51309043,0.24891372,0,398
7939,-0.60251415,1.4823877,-1.6533209,0.5601142,1.3501418,0,593
7940,-0.22657523,0.18362598,-1.4329504,0.18709067,0.21453485,0,354
7941,-0.3398113,0.2575546,0.21595502,1.0788522,0.79415476,0,702
7942,-0.14530626,-0.31293517,0.6722598,-0.26732618,-0.46328932,1,406
7943,-0.3497756,0.4786856,0.21104236,-0.15943381,0.8953171,1,626
7944,2.688543,-0.44048497,-2.7549906,0.063880034,0.54861486,0,115
7945,-1.6367687,1.3345419,-0.25813732,0.41570386,0.012047675,1,402
7946,0.03943465,-0.5721984,-0.22224772,0.044731785,2.5946476,0,824
7947,0.054061048,-0.4786168,-2.8360057,0.41330492,-1.0741339,0,266
7948,1.6955863,1.2001709,1.1670527,0.6077229,0.5784241,0,1076
7949,-0.33943185,1.6979692,0.020274734,1.7547196,-0.65055525,1,960
7950,-0.87395287,0.47367868,0.020992193,0.30174315,1.6498489,1,706
7951,1.8628488,-0.66298133,-0.70454115,-1.69066,1.0305467,0,221
7952,0.26108885,-0.9901545,-0.8578382,2.1484618,1.4433447,1,1108
7953,-0.22312187,1.3622766,0.7837433,2.203914,-0.79395044,1,1166
7954,1.7633201,-0.73555976,-0.22090437,-0.07159089,1.0221608,1,916
7955,2.4663167,-1.1932722,1.205062,-0.9311685,-0.4860848,0,574
7956,0.28663635,0.45258626,0.25150436,1.173518,-0.34617656,1,836
7957,0.061651096,-0.94690424,-1.2029781,0.3404068,0.03452634,0,340
7958,0.0010213839,0.18377955,0.11887738,-1.5995932,0.16471149,1,478
7959,-0.37793005,0.010889834,-0.38061664,-1.3528037,-1.5062487,0,323
7960,-0.47224936,0.8566342,0.29263103,-1.3819863,-0.9396793,1,557
7961,0.61732626,1.9947244,-1.5622791,1.1454588,-0.61846024,0,330
7962,-1.7622524,-0.60202265,1.2421986,-1.0118836,2.0737557,0,666
7963,0.40486416,-0.33303955,-0.3478713,0.9874354,1.1880081,1,873
7964,0.3736392,-0.11378542,1.0604122,-0.9799499,0.8407691,1,702
7965,-0.8241375,-0.77168936,0.18396194,-0.7580966,0.06746793,0,387
7966,1.1768084,1.6839901,2.7470887,0.41118786,0.127075,0,1279
7967,1.752039,-0.67493796,-0.12642813,0.65877116,0.7145688,0,575
7968,-0.63896227,-2.09896,-1.8527604,1.423031,-0.7843839,1,391
7969,-0.30172655,-1.5518137,0.6560565,-0.8826356,-0.9069183,0,361
7970,-0.17862558,-1.5653279,-0.903433,-0.9028981,-1.1533415,1,384
7971,0.22784932,-0.18560946,-1.5225086,0.3691641,0.3115369,0,431
7972,0.8703511,1.2695606,1.4759713,0.64258367,-0.6304104,0,807
7973,0.31077683,1.0516074,-0.06444217,-0.8159457,1.4345542,0,536
7974,-0.07993464,-0.63579243,0.9898364,-0.37132835,-0.11935231,1,428
7975,0.69408184,0.5852937,-1.9119849,1.7151326,1.2096653,0,746
7976,-1.1963774,2.012882,-0.6319924,0.7507858,-0.9941352,1,502
7977,1.25372,-1.5391023,0.29608437,0.89644414,1.5444423,0,676
7978,-0.728923,-0.23372918,-1.7078654,-0.5643776,-0.33763584,0,353
7979,-1.7221318,1.0862812,0.4427878,-2.1658623,0.2808979,0,359
7980,0.4266924,-0.6905794,-0.9566933,0.741777,-1.5696318,1,418
7981,-0.28306696,1.0636221,1.2377412,1.9432536,-0.5924995,1,1127
7982,-0.8552493,-0.32053018,-0.85505575,-0.16907166,-0.15387243,1,300
7983,1.4559594,0.3122481,-0.5474957,0.15865155,-0.23940381,1,829
7984,0.029693391,-0.14602822,1.6742414,-0.3896932,0.0027891728,1,699
7985,-0.46998578,-0.88503563,1.0449909,-0.5867877,-1.3092736,1,348
7986,0.27291688,-1.5470121,0.87108135,-0.76491356,-1.8005376,1,378
7987,-1.1153705,-0.2965959,0.28197676,-0.29459065,0.9755915,0,510
7988,-0.18291691,0.6374388,-1.5971602,1.8162724,0.9085383,0,786
7989,-1.0786871,0.08889452,-1.3781849,0.18882473,-0.170307,1,309
7990,-1.9166739,0.1441761,0.4040738,2.3362634,-0.8531845,1,514
7991,-1.8920981,0.29876947,-0.9402918,-0.46682885,1.3916923,0,634
7992,-0.16371533,1.9085696,-1.6682863,0.118461125,0.98834264,1,765
7993,-1.5111904,0.1458787,-1.2319525,0.25895977,-0.11296907,0,422
7994,-0.6161582,-0.58705115,-1.3772936,1.1737272,0.60194737,0,694
7995,-0.4831198,-0.98197436,-0.9606182,-0.34489784,1.1317486,0,485
7996,-1.9642961,0.036537226,0.25627095,0.02921675,0.111154884,1,228
7997,0.620191,0.2384681,0.049307335,0.0852895,-0.058267154,1,663
7998,0.26196924,-1.830532,-0.35606706,-0.4941665,0.6185071,1,389
7999,0.31687447,-0.108159035,1.1772724,1.2063296,-1.4938933,1,715
8000,-2.4841757,-1.7203199,-0.95325494,-0.9437343,1.0716227,1,121
8001,-0.8115296,2.5738683,-0.44902325,0.71386105,-0.15977664,1,888
8002,1.3736861,-0.021984046,-0.34728783,-0.5211023,-1.4052261,1,759
8003,-0.7317786,-1.1454151,0.012003363,0.792977,-0.3952021,0,446
8004,1.676418,-1.1753691,-1.3926307,-0.24836491,-0.91645837,1,492
8005,-0.44201326,1.5515296,-0.6348362,-1.6912323,-0.04274911,1,531
8006,-0.97037125,-0.7079211,0.3010141,0.2629236,0.24492991,0,505
8007,-1.2315472,1.02155,1.263615,0.37881893,0.8853736,0,807
8008,-0.6755993,0.83455825,-1.8285245,-0.1773482,0.68749386,0,392
8009,-0.7655811,-1.0825481,-0.09884046,-0.25702393,-0.28024796,1,272
8010,0.8926376,-0.5986158,-1.6262761,0.37038407,0.51321024,1,655
8011,0.08494004,1.1743906,1.8014,-0.4127802,-0.78423995,0,815
8012,0.20181352,-0.26230407,1.674655,1.5120338,0.47856346,0,966
8013,0.95876986,-0.5841341,0.14158104,0.95070654,2.4734519,0,994
8014,0.121812835,0.59539866,0.38598683,1.260974,0.012151669,1,952
8015,0.5539152,-0.07930999,0.58839184,-0.0011775076,-1.4649488,0,433
8016,0.24490035,0.63674456,0.87522936,-0.019610694,0.93317634,1,999
8017,1.4541534,0.29412082,-0.069017716,-0.008798135,-0.28680685,0,441
8018,-1.7042204,-0.20637387,-0.11268058,0.9581653,0.8496782,1,624
8019,-0.24304748,-0.21249537,0.13159238,-0.86277586,-0.2342672,0,334
8020,1.35942,-0.77437115,-0.061723683,0.5247715,-1.1354741,0,272
8021,-0.5889729,0.7052703,0.43408245,-0.24583678,-0.041029926,1,502
8022,0.73709005,-0.00044069355,0.51443547,-1.657567,-1.7094458,0,402
8023,-0.20593823,0.42744935,0.4310152,-1.1838439,-0.9178643,1,532
8024,-1.7578844,0.56908137,0.37006617,-0.25919282,-0.8972149,0,403
8025,1.1268951,-0.7613379,-1.3834662,-0.15790848,0.42108777,1,580
8026,-2.9033663,-0.46846965,0.113629244,-0.65727156,0.41666773,0,581
8027,-1.2596084,-1.2297771,0.92961866,-1.4541259,-0.11099727,1,232
8028,-1.328186,-0.0693056,0.29992476,-0.41011733,0.39366198,0,419
8029,-0.20611279,0.37502956,0.39650345,-0.23688166,-0.044738833,1,499
8030,-0.16750863,0.057796728,-2.727039,-1.4713482,1.1385434,0,251
8031,0.5149343,-0.5590794,0.22092888,1.6734906,0.6621423,0,747
8032,-1.3184451,0.3593159,-0.4701384,0.51922387,-0.7675567,1,280
8033,0.7211929,-1.9904413,-0.22527774,-0.10370397,-0.13733843,1,445
8034,0.7903979,0.86372614,-1.2347916,0.13941562,-1.0427184,1,615
8035,-0.6832416,-0.34249368,0.3300621,-1.5840758,0.26602623,1,311
8036,2.3644993,0.07407833,0.2900154,-1.5200995,0.7216185,0,557
8037,-0.35051408,-0.93517596,0.35899237,-0.5134471,-0.16755162,1,331
8038,-0.49854907,0.78924394,0.110815726,0.19851916,1.0819834,1,716
8039,-1.2434556,-0.5625918,1.5253001,1.8357896,-0.24105202,1,591
8040,-0.95794237,1.6291658,-0.6430276,0.36120617,-0.81948894,0,221
8041,0.69498485,-0.7817181,-0.90445155,0.20044892,-0.118234664,1,419
8042,0.6719933,0.51334125,0.23916075,-0.058887217,0.45061746,1,902
8043,-0.45002362,1.1917467,-1.5560879,-0.23590794,-0.6961868,1,447
8044,0.34451133,0.61664635,-0.71377593,1.2947661,-0.4272915,0,415
8045,1.7209066,0.16623935,-1.2559241,-0.005521548,-2.5873842,1,711
8046,-0.15192398,0.965223,0.9091716,-0.31541133,-2.3336968,0,563
8047,-1.0771829,0.44331753,0.82623696,0.077654295,-0.32502145,0,403
8048,2.0213106,1.1121124,1.15464,-0.038303588,1.6027108,0,1162
8049,-0.6227702,0.3225091,1.6090358,0.21312076,-0.0893552,1,610
8050,-0.8793579,-1.0971425,-0.052710913,-0.16153146,0.833634,0,526
8051,-1.9649765,0.638468,0.2665344,-0.6507646,0.6906046,0,431
8052,-1.1930555,-0.44323727,2.262446,1.6040292,-1.1109968,1,470
8053,0.5054728,-0.5871224,0.52733433,1.532117,0.2978844,1,869
8054,0.994448,-0.6689274,-1.2097483,-0.014743081,0.46093693,0,301
8055,1.2791467,-0.8825084,0.70791936,-1.5927287,0.33352986,1,744
8056,-0.023949001,-0.33657438,0.08350404,0.8485775,-0.8211224,1,396
8057,0.6474866,-1.0195959,-1.7899735,-0.3677657,-1.5555248,1,425
8058,0.332296,0.290782,-1.2589257,-0.3588632,1.1508539,0,341
8059,1.7140555,0.9035108,0.44811618,1.0056386,-1.0138171,1,1241
8060,-1.4451988,1.057838,0.39915776,0.6897027,-0.9838065,1,336
8061,-1.2597346,2.5371957,-1.1509048,1.4823369,1.1656218,1,1016
8062,-0.33281377,0.32930768,-0.7808136,0.38106683,1.03606,0,578
8063,-1.10151,0.38279864,1.8631395,-0.33781832,0.10714116,0,596
8064,0.48244554,-0.7577733,0.005137154,2.8643453,0.44099024,1,1051
8065,0.01996448,0.9070458,-2.0606213,1.5016894,0.051920258,0,506
8066,0.76259106,-1.2630584,1.2958463,0.42084724,-1.1635672,1,577
8067,0.42164645,-1.7460889,0.14392357,-1.2641274,0.42298964,1,386
8068,-0.7747375,-0.6413665,-0.62264764,2.0262601,-0.3355206,0,732
8069,0.033543337,-0.21288536,-1.1550304,-0.32900944,-0.35061866,1,412
8070,-1.1488645,-0.8371899,-1.0388116,-1.2338048,1.2976762,1,254
8071,-1.1428741,0.12179081,-0.47645044,0.037526563,0.6115518,0,515
8072,0.26022795,0.2742839,0.40179986,-0.79383963,0.6591326,1,632
8073,0.15842572,0.55068904,0.44677317,-2.419785,-2.117557,0,453
8074,1.9591798,-0.004828502,-0.28167158,0.7681376,0.37513807,0,654
8075,-1.1186118,0.37034845,0.9969954,-0.4348159,-0.98307884,1,336
8076,-1.647862,-0.3023737,0.36363176,0.17059365,-0.93554044,0,447
8077,0.8003419,0.48935,0.95014447,-0.13823411,-0.9330197,1,972
8078,-0.99212044,-0.36955863,-0.08263591,-0.3165076,-0.074610285,1,268
8079,2.1816635,0.28599364,-0.83147484,0.4669049,0.5555057,0,541
8080,0.30404675,2.0179431,-1.1314677,-0.7288021,-0.6079901,1,770
8081,-0.046232328,-0.87278163,-0.7090943,-1.2445108,0.58208394,0,337
8082,-0.018205222,0.056555584,1.3540308,-0.6377718,-0.5660026,1,673
8083,-0.4892099,-0.5132226,1.4967171,2.376009,-0.27341422,0,854
8084,1.4183452,1.0338145,-0.9120083,-0.19042338,0.86560005,0,513
8085,0.91958326,-0.07331613,-2.0612497,1.5865072,-0.2873828,0,441
8086,0.21247387,-0.71073204,0.78912914,0.23402548,-0.98342854,1,427
8087,-0.9526327,-0.7843187,-0.7645368,0.06919697,0.13820507,0,437
8088,0.8678739,-1.9481544,-1.4244567,0.1898953,-0.014051185,0,280
8089,-0.5252317,0.71474034,-0.22275451,0.52151096,0.06444531,0,439
8090,0.66548383,1.5257202,1.6052616,-1.051841,-0.21542592,1,1343
8091,0.55655366,0.6657299,0.17327616,1.4354904,-1.9665337,0,426
8092,0.51157105,-0.17085277,1.6243708,-0.91530687,-1.2634374,1,835
8093,0.24492857,1.5854329,0.27002537,0.19894099,0.043961648,0,585
8094,-1.3205932,-1.126278,-0.984458,0.30021098,1.9765052,0,899
8095,0.18712242,1.7936084,0.26677462,0.079032496,-0.9597825,0,539
8096,-1.0789278,-0.4698616,-0.47303006,-0.8745463,-0.60494906,0,404
8097,-0.07523491,-0.9303739,-1.2550967,-0.50525,-0.13580084,0,336
